"PERSONAL CARE","TOBACCO"
"WINE"
"STATIONERY SUNDRIES","AMERICAN GREETINGS","SPIRITS","WINE"
"WINE","BEER"
"WINE"
"HOUSEHOLD CLEANING"
"SPIRITS"
"HEALTH AIDS","TOBACCO"
"PET SUPPLIES","LAWN & GARDEN","SPIRITS","BEER"
"SPIRITS","TOBACCO"
"BEER","TOBACCO"
"MENS OUTDOOR","MENS ACTIVEWEAR","SPIRITS","WINE"
"AMERICAN GREETINGS","HEALTH AIDS","GENERAL GROCERIES","BEVERAGES","WINE"
"SPIRITS","WINE"
"MENS ACTIVEWEAR","MASS COSMETICS","HEALTH AIDS"
"MENS DENIM JEANS","AMERICAN GREETINGS","OUTDOOR LIVING","CANDY"
"BEVERAGES"
"DIGITAL FITNESS","BEVERAGES","SPIRITS","WINE"
"AMERICAN GREETINGS","BEVERAGES","TOBACCO"
"TEAM SPORTING GOODS","TOBACCO"
"HEALTH AIDS"
"SUNGLASSES","HEALTH AIDS"
"GEN SPORTING GOODS","HOUSEHOLD CLEANING","GENERAL GROCERIES","BEER"
"TOBACCO"
"STATIONERY SUNDRIES"
"SPIRITS"
"SPORTS NUTRITION"
"SEASONAL","VIDEO GAMES"
"SPIRITS"
"SPIRITS"
"HEALTH AIDS","SMALL ELECTRICS","HOUSEHOLD CLEANING","AS SEEN ON TV","GENERAL HARDWARE","TOBACCO"
"TOYS","SPIRITS"
"BEER"
"LAWN & GARDEN","TOBACCO"
"AMERICAN GREETINGS"
"MISSY KAREN SCOTT","MISSY TOPS","HOSIERY","WINE","BEER"
"NAVY PRIDE SOFTLINES","BEAUTY CARE","HOUSEHOLD CLEANING","PET SUPPLIES"
"WMNS PRESTIGE FRAG","CANDY"
"PET SUPPLIES"
"HOUSEHOLD CLEANING","CANDY"
"SPIRITS"
"PERSONAL CARE","FITNESS/EXERCISE","PET SUPPLIES"
"HEALTH AIDS","BEVERAGES"
"VALUE ZONE","WINE"
"FISHING","TOYS"
"BEVERAGES"
"HEALTH AIDS","VITAMINS & HLTH AIDS","AUDIO ELECTRONICS","GENERAL GROCERIES"
"AMERICAN GREETINGS","TEAM SPORTING GOODS","TOBACCO"
"JUNIOR DRESSES","DAYWEAR","MENS SPORT SHIRTS","INFANT APPAREL","AMERICAN GREETINGS","GENERAL HOUSEWARES","BATTERIES","PET SUPPLIES","SPIRITS","BEER"
"SPIRITS"
"TOYS","BIKES","SEASONAL"
"SPIRITS","WINE"
"LDS OUTERWEAR/OUTDR","BEAUTY CARE","PERSONAL CARE","SPIRITS"
"VITAMINS & HLTH AIDS","SPIRITS"
"BEER"
"BEER"
"HEALTH AIDS"
"SOUVENIR","BOYS 8-20 CLOTHING","GENERAL HOUSEWARES","SPIRITS"
"AUDIO ELECTRONICS"
"VITAMINS & HLTH AIDS","SPORTS NUTRITION","BEVERAGES","CANDY","SPIRITS"
"SPIRITS","WINE"
"CANDY"
"SPIRITS","BEER"
"MENS ACCESSORIES","WINE","BEER"
"BEVERAGES","SPIRITS"
"HEALTH AIDS","GENERAL GROCERIES","WINE"
"GENERAL GROCERIES"
"BEVERAGES","SPIRITS","WINE"
"SPIRITS"
"SPIRITS"
"GIRLS ACCESSORIES","HEALTH AIDS","SMALL ELECTRICS","CANDY","SPIRITS","WINE","BEER"
"TOBACCO"
"SEASONAL"
"SEASONAL","GENERAL HARDWARE"
"BARBER RETAIL","BEAUTY RETAIL","WINE"
"HOUSEHOLD CLEANING","SPIRITS"
"HEALTH AIDS","BEAUTY CARE","PERSONAL CARE","TOBACCO"
"HEALTH AIDS","SPIRITS","WINE"
"GENERAL GROCERIES","BEVERAGES","CANDY"
"CANDY"
"HEALTH AIDS","BEAUTY CARE"
"HEALTH AIDS","BEAUTY CARE","CANDY","WINE"
"GENERAL GROCERIES","BEVERAGES"
"PET SUPPLIES"
"SPIRITS","WINE","BEER"
"BEAUTY CARE","PERSONAL CARE","GENERAL GROCERIES","BEVERAGES","WINE"
"TOYS","SEASONAL","GENERAL HARDWARE","PET SUPPLIES","UNSCANNED ITEMS"
"SPIRITS","WINE"
"SPORTS NUTRITION","WINE"
"WINE"
"BEAUTY RETAIL","AMERICAN GREETINGS","BEAUTY CARE"
"BEER","TOBACCO"
"GENERAL HOUSEWARES","BEVERAGES","WINE","BEER"
"BEAUTY RETAIL","SCHOOL/OFFIC SUPP","MASS COSMETICS","SEASONAL","CANDY"
"SPIRITS"
"MENS ACCESSORIES","BEVERAGES","CANDY","SPIRITS"
"GENERAL GROCERIES","BEVERAGES"
"SPIRITS","BEER","TOBACCO"
"PERSONAL CARE","SEASONAL","HOUSEHOLD CLEANING","BEVERAGES","CANDY","WINE","TOBACCO"
"TOBACCO"
"SEASONAL","SPIRITS","WINE"
"TOYS","LAWN & GARDEN","SPIRITS","WINE","TOBACCO"
"CANDY","BEER"
"PERSONAL CARE"
"MENS DENIM JEANS","MENS FURNISHINGS","YOUNG MENS","SPIRITS"
"WINE"
"DIGITAL FITNESS","FITNESS/EXERCISE","BEVERAGES"
"WINE"
"GIRLS ACCESSORIES","TOYS","SEASONAL GIFTS","PET SUPPLIES","SPIRITS","WINE","BEER"
"SPIRITS"
"BEER"
"SPIRITS"
"AMERICAN GREETINGS","PERSONAL CARE","TOYS","WINE","TOBACCO"
"SPIRITS"
"SPIRITS"
"WINE","BEER"
"PET SUPPLIES","SPIRITS"
"SPIRITS"
"BEAUTY RETAIL","BEAUTY CARE","PET SUPPLIES","CANDY"
"NAVY PRIDE SOFTLINES","SPIRITS","BEER"
"SPIRITS"
"SPIRITS","WINE"
"WINE"
"PERSONAL CARE","PET SUPPLIES"
"WINE","BEER","TOBACCO"
"WINE"
"CANDY","SPIRITS","WINE","BEER"
"HEALTH AIDS","BEAUTY CARE","VITAMINS & HLTH AIDS","HOUSEHOLD CLEANING","PET SUPPLIES"
"MENS FURNISHINGS","TABLETOP","GENERAL HOUSEWARES","HOME ORG/SOLUTIONS","BATH","BEDDING","SPIRITS","TOBACCO"
"BEVERAGES"
"SPIRITS"
"SPIRITS"
"HEALTH AIDS","BEAUTY CARE","PERSONAL CARE","SPIRITS"
"WINE"
"GEN SPORTING GOODS"
"HEALTH AIDS","SPIRITS","WINE"
"BEVERAGES"
"LAWN & GARDEN","SPIRITS","BEER"
"BEVERAGES","SPIRITS"
"WINE","BEER"
"MENS FURNISHINGS","SPIRITS"
"WINE"
"SPIRITS","TOBACCO"
"HOUSEHOLD CLEANING","GENERAL HARDWARE","CANDY"
"WINE","BEER"
"SPIRITS"
"BEVERAGES","SPIRITS","BEER"
"PERSONAL CARE","TOBACCO"
"GENERAL GROCERIES","TOBACCO"
"SPIRITS"
"CANDY"
"SPIRITS"
"HEALTH AIDS","BEAUTY CARE","AUTOMOTIVE","GLUES/TAPES/ACC","PET SUPPLIES","BEVERAGES"
"SEASONAL"
"PET SUPPLIES"
"BEVERAGES"
"GLUES/TAPES/ACC","PET SUPPLIES"
"HEALTH AIDS","SPIRITS"
"WINE","BEER"
"HEALTH AIDS","PERSONAL CARE","FITNESS/EXERCISE","GENERAL GROCERIES","WINE"
"DIGITAL FITNESS","TOYS"
"CANDY","WINE"
"SPIRITS","BEER"
"MENS ATHLETIC SHOES","HEALTH AIDS","BEAUTY CARE"
"SPIRITS","WINE","BEER"
"SCHOOL/OFFIC SUPP","SEASONAL","THIRD PARTY GIFTCARD","CANDY","WINE","TOBACCO"
"SEASONAL"
"HEALTH AIDS","CANDY","SPIRITS","WINE"
"HEALTH AIDS","BEAUTY CARE","BEVERAGES","SPIRITS","BEER","TOBACCO"
"GEN SPORTING GOODS","HOUSEHOLD CLEANING"
"AMERICAN GREETINGS","TOYS"
"BEVERAGES","WINE","BEER","TOBACCO"
"BEVERAGES","WINE"
"SPIRITS","BEER"
"SPIRITS","BEER"
"BEAUTY CARE","PET SUPPLIES","BEVERAGES","CANDY"
"LAWN & GARDEN"
"TOYS"
"BEER"
"INFANT APPAREL","WATCHES","GENERAL HOUSEWARES","BEER"
"GEN SPORTING GOODS"
"TOBACCO"
"GENERAL GROCERIES","CANDY"
"SPIRITS"
"PRESTIGE COSMETICS","BEAUTY CARE","SPORTS NUTRITION","SEASONAL","PET SUPPLIES"
"FITNESS/EXERCISE"
"FITNESS/EXERCISE"
"MISC CUSTOM SERVICES","TOBACCO"
"TOBACCO"
"GIRLS ACCESSORIES","TOYS","SPIRITS","WINE"
"BEER"
"SPIRITS"
"HOUSEHOLD CLEANING","GENERAL GROCERIES","CANDY","TOBACCO"
"WINE","TOBACCO"
"TOYS","SEASONAL"
"GENERAL GROCERIES","SPIRITS"
"SPIRITS"
"PET SUPPLIES","SPIRITS","TOBACCO"
"GENERAL GROCERIES","BEVERAGES"
"PET SUPPLIES","BEER"
"SPORTS NUTRITION","HOUSEHOLD CLEANING","CANDY"
"SEASONAL","WINE"
"VENDING RETAIL","BEVERAGES","SPIRITS"
"BEVERAGES","WINE","BEER"
"BEER"
"HEALTH AIDS","BEAUTY CARE","HOUSEHOLD CLEANING"
"AMERICAN GREETINGS","FITNESS/EXERCISE","TABLETOP","GENERAL HOUSEWARES","WINE","BEER"
"PET SUPPLIES"
"SPIRITS","BEER"
"SPIRITS"
"HEALTH AIDS","HOUSEHOLD CLEANING","BEVERAGES","WINE","BEER"
"PET SUPPLIES","SPIRITS","BEER"
"SPIRITS"
"SPIRITS"
"GENERAL GROCERIES","BEVERAGES","WINE"
"SPORTS NUTRITION"
"SPIRITS","WINE"
"WINE"
"SPIRITS","TOBACCO"
"PET SUPPLIES"
"SPIRITS"
"HOUSEHOLD CLEANING","SPIRITS","WINE"
"PET SUPPLIES","TOBACCO"
"SPIRITS"
"BEER"
"MASS COSMETICS"
"HEALTH AIDS","BEAUTY CARE","PET SUPPLIES","WINE"
"SPIRITS"
"VALUE ZONE","WINE","BEER"
"MENS ACTIVEWEAR","BEDDING","CANDY"
"SPIRITS"
"HEALTH AIDS","PERSONAL CARE","SEASONAL GIFTS","TOBACCO"
"WINE"
"HEALTH AIDS","HOUSEHOLD CLEANING","BEVERAGES","SPIRITS"
"GENERAL GROCERIES","BEVERAGES"
"HEALTH AIDS","HOUSEHOLD CLEANING","GENERAL GROCERIES","SPIRITS"
"AMERICAN GREETINGS","HEALTH AIDS","VITAMINS & HLTH AIDS","HOUSEHOLD CLEANING","BEER"
"HOUSEHOLD CLEANING","GENERAL GROCERIES","CANDY"
"SMALL ELECTRICS","HOUSEHOLD CLEANING","PET SUPPLIES"
"DAYWEAR","HEALTH AIDS","SPORTS NUTRITION"
"BEAUTY RETAIL"
"AMERICAN GREETINGS","MASS COSMETICS","PRESTIGE COSMETICS","HOME/BATH","BEAUTY CARE","SPIRITS","WINE"
"AMERICAN GREETINGS"
"LAWN & GARDEN","SPIRITS","WINE"
"MISSY KAREN SCOTT"
"BEVERAGES","CANDY","BEER"
"PET SUPPLIES"
"MASS COSMETICS","BEAUTY CARE"
"BEVERAGES","CANDY"
"VITAMINS & HLTH AIDS","SPIRITS","BEER"
"BEVERAGES","SPIRITS","TOBACCO"
"HEALTH AIDS","HOUSEHOLD CLEANING"
"SPIRITS"
"DENIM COLLECTIONS","WOMENS ATHLTIC SHOES","MENS FURNISHINGS","YOUNG MENS","BEVERAGES","CANDY","SPIRITS","WINE"
"JUNIORS SURF","MODERATE DENIM","YOUNG MENS","GIRLS 7-16 CLOTHING","BEAUTY CARE","BEVERAGES","SPIRITS","TOBACCO"
"MISSY KAREN SCOTT","HANDBAGS","FASHION ACCESSORIES","MENS FURNISHINGS","MENS ACTIVEWEAR","MASS COSMETICS","SPORTS NUTRITION","SEASONAL","GENERAL HARDWARE","CANDY","SPIRITS","WINE"
"HEALTH AIDS","THIRD PARTY GIFTCARD","WINE"
"NAVY PRIDE HARDLINES","WATCHES","PERSONAL CARE","SPIRITS"
"TOYS"
"BEER"
"GENERAL GROCERIES","CANDY"
"CANDY"
"HEALTH AIDS","HOUSEHOLD CLEANING"
"HEALTH AIDS","WINE"
"WINE","BEER"
"BEAUTY CARE","CANDY"
"GENERAL HARDWARE"
"PERSONAL CARE","TOYS","HOUSEHOLD CLEANING"
"BEER"
"PET SUPPLIES"
"AMERICAN GREETINGS","MASS COSMETICS","PRESTIGE COSMETICS","TOYS"
"MENS FURNISHINGS","HOUSEHOLD CLEANING","PET SUPPLIES","SPIRITS"
"SPIRITS"
"SPIRITS","TOBACCO"
"TOBACCO"
"BEVERAGES","CANDY","BEER"
"BEVERAGES","SPIRITS","WINE"
"WINE"
"SPIRITS","BEER"
"SPIRITS","BEER"
"VITAMINS & HLTH AIDS","TOBACCO"
"HOUSEHOLD CLEANING"
"MENS FURNISHINGS","MENS SHOES","CANDY"
"MASS COSMETICS","SPIRITS"
"BEVERAGES"
"MENS SHOES","HEALTH AIDS","PERSONAL CARE","HOUSEHOLD CLEANING","BEVERAGES"
"SPORTS NUTRITION","GENERAL HARDWARE","BEVERAGES","BEER"
"SEASONAL"
"SMALL ELECTRICS","TOBACCO"
"SPIRITS"
"BEER"
"STATIONERY SUNDRIES","BEVERAGES","SPIRITS","WINE","TOBACCO"
"PEGABLES","NEWBORN APPAREL","BABY CARE","PERSONAL CARE","HOUSEHOLD CLEANING","PET SUPPLIES","SPIRITS","BEER"
"GEN SPORTING GOODS","HOUSEHOLD CLEANING","GENERAL GROCERIES","PERISHABLES"
"SPIRITS","BEER","TOBACCO"
"PET SUPPLIES","SPIRITS","TOBACCO"
"BEVERAGES","SPIRITS","TOBACCO"
"HEALTH AIDS","PERSONAL CARE","HOUSEHOLD CLEANING","BEVERAGES","PERISHABLES","SPIRITS"
"BEVERAGES","SPIRITS","TOBACCO"
"PET SUPPLIES"
"HEALTH AIDS","PERSONAL CARE","HOUSEHOLD CLEANING","GENERAL GROCERIES"
"HEALTH AIDS","TOBACCO"
"SPORTS NUTRITION","BEER"
"BEER"
"SPIRITS"
"PC HDWR & OFFICE EQP"
"BEER"
"BEAUTY CARE"
"AMERICAN GREETINGS","HOME/BATH","WINE"
"HEALTH AIDS","PERSONAL CARE"
"BEVERAGES","SPIRITS"
"SPIRITS","BEER"
"HOUSEHOLD CLEANING"
"BEAUTY CARE","PERSONAL CARE","BEVERAGES"
"SPIRITS"
"GIRLS 7-16 CLOTHING","SEASONAL"
"BEVERAGES"
"MENS ACCESSORIES","HEALTH AIDS","PERSONAL CARE","VITAMINS & HLTH AIDS","HOUSEHOLD CLEANING","SPIRITS"
"TOBACCO"
"TEAM SPORTING GOODS","TOBACCO"
"SEASONAL GIFTS","SPIRITS"
"SPIRITS"
"SPIRITS"
"TOBACCO"
"TOBACCO"
"HEALTH AIDS","PERSONAL CARE"
"SPIRITS"
"HEALTH AIDS","PERSONAL CARE","HOUSEHOLD CLEANING"
"HEALTH AIDS","CANDY"
"HEALTH AIDS"
"BEER"
"MASS COSMETICS","PERSONAL CARE"
"SPIRITS"
"SPIRITS"
"TOBACCO"
"PERSONAL CARE"
"MENS PRESTIGE FRAG","TOYS","BIKES"
"TELECOMMUNICATIONS","iPAD","SPIRITS","BEER"
"BEER"
"BABY CARE","BEAUTY CARE","PERSONAL CARE","GENERAL GROCERIES","BEER"
"BEVERAGES","SPIRITS"
"TOYS"
"SPIRITS","TOBACCO"
"SPIRITS"
"PET SUPPLIES","WINE"
"HEALTH AIDS","SPORTS NUTRITION","CANDY","TOBACCO"
"BEVERAGES","SPIRITS"
"HEALTH AIDS","HOUSEHOLD CLEANING","GENERAL GROCERIES","SPIRITS"
"BEVERAGES","SPIRITS","TOBACCO"
"HEALTH AIDS","BEER","TOBACCO"
"SMALL ELECTRICS","PET SUPPLIES"
"TEAM SPORTING GOODS","WINE"
"HEALTH AIDS","BEVERAGES"
"SPIRITS"
"CANDY","SPIRITS"
"SEASONAL GIFTS","CANDY"
"SPIRITS","BEER"
"SPORTS NUTRITION","SPIRITS"
"HEALTH AIDS","BEAUTY CARE","PERSONAL CARE","HOUSEHOLD CLEANING","GENERAL GROCERIES","BEVERAGES","CANDY","SPIRITS"
"AMERICAN GREETINGS","PERSONAL CARE","PET SUPPLIES","TOBACCO"
"GENERAL HOUSEWARES","WINE"
"HEALTH AIDS","PERSONAL CARE"
"HOUSEHOLD CLEANING"
"BEVERAGES","SPIRITS","WINE"
"MENS FURNISHINGS","CANDY"
"JUNIOR BOTTOMS","DENIM COLLECTIONS"
"GEN SPORTING GOODS"
"MENS ACTIVEWEAR","PET SUPPLIES","TOBACCO"
"BATH","GENERAL GROCERIES"
"BATH","GENERAL GROCERIES","BEVERAGES"
"SUNGLASSES"
"PRESTIGE COSMETICS","HOME/BATH"
"GENERAL GROCERIES","BEVERAGES","CANDY"
"SCHOOL/OFFIC SUPP"
"SPIRITS","TOBACCO"
"HOUSEHOLD CLEANING","GENERAL GROCERIES"
"PAPYRUS","MASS COSMETICS","SPIRITS","WINE"
"MENS ACCESSORIES","SMALL ELECTRICS"
"HOUSEHOLD CLEANING"
"THIRD PARTY GIFTCARD","BEVERAGES","BEER","TOBACCO"
"MENS OUTDOOR"
"PRESTIGE COSMETICS","PET SUPPLIES"
"HEALTH AIDS","PERSONAL CARE","BEER"
"WOMENS FTWR:DRS/CAS","SEASONAL GIFTS"
"LADIES ACTIVEWEAR","HOME/BATH","AUDIO ELECTRONICS","GENERAL HOUSEWARES"
"TELECOMMUNICATIONS","HEALTH AIDS","GEN SPORTING GOODS"
"BARBER RETAIL"
"AMERICAN GREETINGS","SEASONAL","CANDY"
"BEVERAGES","CANDY","TOBACCO"
"TODDLER GIRL APPAREL","SMALL ELECTRICS","BEDDING","CANDY","TOBACCO"
